1646265600000,0.06153000,0.06155000,0.06132000,0.06148000,4950545.10000000,1646265779999,304044.34230500,346,1667336.10000000,102407.67452900,0
1646265780000,0.06148000,0.06148000,0.06134000,0.06135000,2073334.50000000,1646265959999,127302.60656900,182,750900.60000000,46094.77772800,0
1646265960000,0.06135000,0.06140000,0.06127000,0.06130000,1973222.20000000,1646266139999,121022.95595700,183,560288.70000000,34353.19890300,0
1646266140000,0.06130000,0.06132000,0.06119000,0.06122000,2644855.00000000,1646266319999,161972.51372400,242,1383893.10000000,84747.26467900,0
1646266320000,0.06122000,0.06135000,0.06122000,0.06131000,1915628.60000000,1646266499999,117395.18873300,203,1128670.20000000,69168.63345500,0
1646266500000,0.06130000,0.06148000,0.06130000,0.06147000,1836510.10000000,1646266679999,112751.23744100,162,1322005.50000000,81159.49806500,0
1646266680000,0.06147000,0.06149000,0.06143000,0.06143000,1622548.20000000,1646266859999,99725.38659100,136,738420.70000000,45383.94071800,0
1646266860000,0.06143000,0.06148000,0.06138000,0.06147000,3435003.20000000,1646267039999,210915.28938600,222,1044507.10000000,64133.85495100,0
1646267040000,0.06147000,0.06148000,0.06140000,0.06143000,1502166.60000000,1646267219999,92266.23669000,124,503149.20000000,30900.40515400,0
1646267220000,0.06143000,0.06147000,0.06141000,0.06146000,1053983.80000000,1646267399999,64747.45507500,123,522413.50000000,32092.31937100,0
1646267400000,0.06147000,0.06161000,0.06146000,0.06153000,3034860.50000000,1646267579999,186723.45439600,229,1838546.40000000,113132.21188600,0
1646267580000,0.06154000,0.06162000,0.06154000,0.06155000,1790156.10000000,1646267759999,110239.22125100,127,864102.30000000,53204.52818300,0
1646267760000,0.06154000,0.06158000,0.06153000,0.06158000,990891.80000000,1646267939999,60980.42367700,121,670472.20000000,41260.29953800,0
1646267940000,0.06158000,0.06160000,0.06154000,0.06159000,716701.60000000,1646268119999,44129.82143600,94,490003.30000000,30171.71543600,0
1646268120000,0.06159000,0.06160000,0.06154000,0.06157000,1044760.40000000,1646268299999,64314.87256600,109,410349.30000000,25260.99927400,0
1646268300000,0.06157000,0.06159000,0.06152000,0.06153000,2394864.30000000,1646268479999,147421.35126200,183,1209335.10000000,74439.22153000,0
1646268480000,0.06154000,0.06155000,0.06148000,0.06152000,3198104.10000000,1646268659999,196712.04204500,236,1723126.60000000,105989.72757800,0
1646268660000,0.06151000,0.06151000,0.06138000,0.06141000,3047719.80000000,1646268839999,187220.45065200,247,1410062.30000000,86606.25661700,0
1646268840000,0.06143000,0.06147000,0.06139000,0.06142000,1936446.50000000,1646269019999,118939.75222200,144,1431737.10000000,87944.84271300,0
1646269020000,0.06142000,0.06146000,0.06141000,0.06146000,850340.90000000,1646269199999,52240.13904100,114,405660.70000000,24921.48397600,0
1646269200000,0.06146000,0.06147000,0.06142000,0.06147000,1414186.30000000,1646269379999,86892.13360000,133,763077.20000000,46884.73897100,0
1646269380000,0.06146000,0.06150000,0.06146000,0.06147000,719710.90000000,1646269559999,44250.85340900,97,465141.90000000,28600.02990900,0
1646269560000,0.06147000,0.06149000,0.06145000,0.06147000,675552.50000000,1646269739999,41524.54837000,127,375091.50000000,23055.33483500,0
1646269740000,0.06148000,0.06148000,0.06122000,0.06124000,2534570.90000000,1646269919999,155449.86478200,248,833600.70000000,51128.39846000,0
1646269920000,0.06123000,0.06127000,0.06111000,0.06117000,4013278.80000000,1646270099999,245494.08642000,330,1957729.70000000,119761.58215300,0
1646270100000,0.06118000,0.06132000,0.06118000,0.06131000,2797855.60000000,1646270279999,171489.66054200,185,618248.60000000,37888.97169100,0
1646270280000,0.06130000,0.06141000,0.06129000,0.06141000,1352867.60000000,1646270459999,83014.71350400,193,876838.50000000,53803.13162300,0
1646270460000,0.06141000,0.06146000,0.06139000,0.06146000,2025904.20000000,1646270639999,124454.24806400,140,1275361.30000000,78346.78264600,0
1646270640000,0.06146000,0.06147000,0.06129000,0.06132000,4134561.80000000,1646270819999,253720.83483400,269,1200738.70000000,73662.07844200,0
1646270820000,0.06132000,0.06143000,0.06128000,0.06138000,2050175.10000000,1646270999999,125748.75802900,172,1103884.20000000,67704.25952200,0
1646271000000,0.06139000,0.06148000,0.06139000,0.06147000,1605331.50000000,1646271179999,98631.53117800,157,1072500.50000000,65894.96833300,0
1646271180000,0.06147000,0.06152000,0.06146000,0.06151000,1182416.60000000,1646271359999,72704.15674000,127,600592.30000000,36930.81799700,0
1646271360000,0.06152000,0.06153000,0.06138000,0.06139000,2210603.50000000,1646271539999,135838.43506700,163,410296.00000000,25228.80134900,0
1646271540000,0.06138000,0.06139000,0.06130000,0.06130000,1586134.00000000,1646271719999,97316.83005800,156,812985.90000000,49878.43786600,0
1646271720000,0.06131000,0.06133000,0.06116000,0.06119000,7655420.70000000,1646271899999,468848.15427500,358,3779160.40000000,231474.66832500,0
1646271900000,0.06118000,0.06124000,0.06112000,0.06112000,2527223.50000000,1646272079999,154598.98549300,199,1715387.40000000,104939.45063700,0
1646272080000,0.06112000,0.06126000,0.06112000,0.06122000,3640754.50000000,1646272259999,222760.68021600,246,2548711.70000000,155935.07425000,0
1646272260000,0.06123000,0.06123000,0.06112000,0.06113000,1892506.80000000,1646272439999,115750.06175700,201,580501.60000000,35501.25469500,0
1646272440000,0.06113000,0.06114000,0.06112000,0.06113000,2299766.20000000,1646272619999,140583.09967100,189,1745356.00000000,106693.41431300,0
